altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
30 - 39,TG,202050,0,10,0,0,39138,0,25.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-2.56,-100,-2.8000000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,TI,202050,0,46,0,0,39922,0,115.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-7.51,-100,-2.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,UR,202050,0,1,0,0,4490,0,22.27,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,VD,202050,1,36,0.014,1.4000000000000001,116644,0.86,30.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-0.85,-50,-0.7999999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,VS,202050,1,17,0.029,2.9000000000000004,45872,2.18,37.06,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,2.18,NA,2.9000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,ZG,202050,0,2,0,0,18383,0,10.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
30 - 39,ZH,202050,5,93,0.023,2.3,253964,1.97,36.62,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-0.20000000000000018,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,AG,202050,6,45,0.06,6,94902,6.32,47.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,1.05,20,-0.8000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,AI,202050,0,0,0,0,2002,0,0,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,AR,202050,1,6,0.143,14.299999999999999,7075,14.13,84.81,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-14.14,-50,0.9999999999999982,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,BE,202050,4,77,0.026,2.6,137708,2.9,55.92,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-0.6000000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,BL,202050,2,32,0.059,5.8999999999999995,39007,5.13,82.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-1.0000000000000009,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,BS,202050,1,33,0.024,2.4,26859,3.72,122.86,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-2,-7.45,-66.7,-3.6999999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,FL,202050,0,5,0,0,5499,0,90.93,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-18.19,-100,-6.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,FR,202050,2,39,0.08,8,45232,4.42,86.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,2.21,100,3.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,GE,202050,2,27,0.091,9.1,76190,2.63,35.44,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-0.9000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,GL,202050,0,5,0,0,5149,0,97.11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,GR,202050,1,22,0.042,4.2,26347,3.8,83.5,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-3.79,-50,-2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,JU,202050,0,2,0,0,9160,0,21.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,LU,202050,2,30,0.05,5,55340,3.61,54.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,3.61,NA,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,NE,202050,0,13,0,0,24822,0,52.37,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,NW,202050,0,3,0,0,5612,0,53.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,OW,202050,0,3,0,0,5030,0,59.64,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,SG,202050,3,43,0.032,3.2,66235,4.53,64.92,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-1.51,-25,-0.7999999999999998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,SH,202050,1,11,0.1,10,10434,9.58,105.42,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-2,-19.17,-66.7,-5.800000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,SO,202050,4,34,0.06,6,35831,11.16,94.89,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,5.58,100,2.3000000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,SZ,202050,2,24,0.074,7.3999999999999995,22712,8.81,105.67,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,8.81,NA,7.3999999999999995,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,TG,202050,2,17,0.044,4.3999999999999995,36766,5.44,46.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-1.200000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,TI,202050,8,113,0.051,5.1,50723,15.77,222.78,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-5.92,-27.3,-3.4000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,UR,202050,0,3,0,0,4775,0,62.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,VD,202050,1,88,0.014,1.4000000000000001,117016,0.85,75.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-2.57,-75,-2.8999999999999995,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,VS,202050,1,24,0.029,2.9000000000000004,45748,2.19,52.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,2.19,NA,2.9000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,ZG,202050,0,3,0,0,19414,0,15.45,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
40 - 49,ZH,202050,9,161,0.042,4.2,228236,3.94,70.54,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-1.32,-25,-1.8999999999999995,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,AG,202050,5,116,0.05,5,106964,4.67,108.45,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-4,-3.74,-44.4,-7.199999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,AI,202050,1,1,1,100,2441,40.97,40.97,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,40.97,NA,100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,AR,202050,0,13,0,0,8854,0,146.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,BE,202050,17,179,0.11,11,156601,10.86,114.3,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,5,3.2,41.7,1.299999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,BL,202050,4,65,0.118,11.799999999999999,45905,8.71,141.6,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,2.17,33.3,1.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,BS,202050,6,48,0.146,14.6,27696,21.66,173.31,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,5,18.05,500,12.6,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,FL,202050,3,15,0.333,33.300000000000004,6072,49.41,247.04,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,16.47,50,20.000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,FR,202050,4,93,0.16,16,48107,8.31,193.32,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,4,8.31,NA,16,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,GE,202050,0,84,0,0,71485,0,117.51,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,GL,202050,1,9,1,100,6217,16.08,144.76,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-16.09,-50,83.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,GR,202050,2,47,0.083,8.3,31658,6.32,148.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-3.16,-33.3,-1.0999999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,JU,202050,1,12,0.333,33.300000000000004,10899,9.18,110.1,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-16.699999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,LU,202050,7,58,0.175,17.5,62117,11.27,93.37,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,6,9.66,600,14.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,NE,202050,0,31,0,0,25447,0,121.82,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-3.93,-100,-6.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,NW,202050,0,9,0,0,7265,0,123.88,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,OW,202050,1,4,0.167,16.7,6131,16.31,65.24,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,16.31,NA,16.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,SG,202050,11,119,0.117,11.700000000000001,76499,14.38,155.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,2.62,22.2,2.8000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,SH,202050,1,23,0.1,10,12774,7.83,180.05,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,4.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,SO,202050,5,73,0.075,7.5,43861,11.4,166.43,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-5,-11.4,-50,-11,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,SZ,202050,6,34,0.222,22.2,26942,22.27,126.2,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,3,11.13,100,10.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,TG,202050,9,55,0.2,20,44638,20.16,123.21,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,6,13.44,200,11.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,TI,202050,17,286,0.108,10.8,57478,29.58,497.58,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,3.48,13.3,-0.8000000000000007,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,UR,202050,2,4,0.286,28.599999999999998,5504,36.34,72.67,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,36.34,NA,28.599999999999998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,VD,202050,7,209,0.1,10,113315,6.18,184.44,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-2.64,-30,-0.9000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,VS,202050,2,78,0.057,5.7,52601,3.8,148.29,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-1.9,-33.3,-1.7999999999999998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,ZG,202050,1,16,0.2,20,20806,4.81,76.9,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,5.700000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
50 - 59,ZH,202050,34,293,0.16,16,220632,15.41,132.8,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,10,4.53,41.7,3.9000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,AG,202050,23,206,0.23,23,79161,29.05,260.23,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,10,12.63,76.9,5.400000000000002,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,AI,202050,0,10,0,0,1884,0,530.79,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,AR,202050,3,21,0.429,42.9,7030,42.67,298.72,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-2,-28.45,-40,9.599999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,BE,202050,22,255,0.142,14.2,125570,17.52,203.07,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,7,5.57,46.7,2.0999999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,BL,202050,5,80,0.147,14.7,35126,14.23,227.75,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,BS,202050,5,85,0.122,12.2,20767,24.08,409.3,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-8,-38.52,-61.5,-14.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,FL,202050,0,20,0,0,4811,0,415.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-8,-166.29,-100,-53.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,FR,202050,3,162,0.12,12,33114,9.06,489.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-3.02,-25,-7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,GE,202050,2,88,0.091,9.1,46829,4.27,187.92,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,4.27,NA,9.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,GL,202050,0,17,0,0,5138,0,330.87,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-58.39,-100,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,GR,202050,6,64,0.25,25,25798,23.26,248.08,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,7.75,50,12.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,JU,202050,0,28,0,0,9044,0,309.6,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,LU,202050,5,89,0.125,12.5,45366,11.02,196.18,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,4.41,66.7,2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,NE,202050,1,46,0.333,33.300000000000004,18700,5.35,245.99,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,26.600000000000005,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,NW,202050,0,7,0,0,5645,0,124,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,NA,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,OW,202050,1,13,0.167,16.7,4693,21.31,277.01,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,21.31,NA,16.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,SG,202050,15,203,0.16,16,57360,26.15,353.91,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-9,-15.69,-37.5,-7.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,SH,202050,3,23,0.3,30,10288,29.16,223.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,14.2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,SO,202050,12,127,0.179,17.9,34155,35.13,371.83,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-2.93,-7.7,-6.199999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,SZ,202050,6,71,0.222,22.2,19143,31.34,370.89,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,5.22,20,2.1999999999999993,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,TG,202050,12,89,0.267,26.700000000000003,33055,36.3,269.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,6,18.15,100,10.000000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,TI,202050,30,366,0.191,19.1,41962,71.49,872.22,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,3,7.15,11.1,-1.7999999999999972,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,UR,202050,4,11,0.571,57.099999999999994,4670,85.65,235.55,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,3,64.24,300,37.099999999999994,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,VD,202050,16,313,0.229,22.900000000000002,77560,20.63,403.56,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,2.58,14.3,7.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,VS,202050,2,125,0.057,5.7,40752,4.91,306.73,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-6,-14.72,-75,-14.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,ZG,202050,1,16,0.2,20,13758,7.27,116.3,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,7.27,NA,20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
60 - 69,ZH,202050,35,392,0.164,16.400000000000002,151391,23.12,258.93,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-2,-1.32,-5.4,-2.299999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,AG,202050,25,212,0.25,25,55576,44.98,381.46,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,10,17.99,66.7,4.699999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,AI,202050,0,13,0,0,1332,0,975.98,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-75.08,-100,-50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,AR,202050,1,31,0.143,14.299999999999999,4867,20.55,636.94,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-61.64,-75,-12.400000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,BE,202050,47,476,0.303,30.3,99066,47.44,480.49,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,7,7.06,17.5,-2.0000000000000036,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,BL,202050,5,125,0.147,14.7,29003,17.24,430.99,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-4,-13.79,-44.4,-16.3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,BS,202050,10,119,0.244,24.4,16111,62.07,738.63,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,FL,202050,4,26,0.444,44.4,3385,118.17,768.09,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,59.09,100,31.099999999999998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,FR,202050,8,256,0.32,32,23665,33.81,1081.77,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,4,16.91,100,13,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,GE,202050,3,206,0.136,13.600000000000001,36581,8.2,563.13,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-1.3999999999999986,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,GL,202050,0,18,0,0,3615,0,497.93,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-3,-82.99,-100,-25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,GR,202050,11,104,0.458,45.800000000000004,19606,56.11,530.45,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,11.400000000000006,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,JU,202050,2,38,0.667,66.7,6890,29.03,551.52,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,14.52,100,16.700000000000003,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,LU,202050,15,127,0.375,37.5,32315,46.42,393.01,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,7,21.66,87.5,10.799999999999997,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,NE,202050,0,98,0,0,15284,0,641.19,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-6.54,-100,-6.7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,NW,202050,1,16,0.5,50,4236,23.61,377.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,1,23.61,NA,50,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,OW,202050,1,14,0.167,16.7,3228,30.98,433.71,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-16.600000000000005,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,SG,202050,28,251,0.298,29.799999999999997,42703,65.57,587.78,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,8,18.73,40,9.999999999999996,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,SH,202050,4,31,0.4,40,7758,51.56,399.59,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,18.900000000000002,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,SO,202050,17,126,0.254,25.4,24048,70.69,523.95,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,7,29.11,70,6.899999999999999,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,SZ,202050,4,96,0.148,14.799999999999999,13024,30.71,737.1,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-1.200000000000001,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,TG,202050,10,109,0.222,22.2,22373,44.7,487.19,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,0,0,0,-5.600000000000005,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,TI,202050,41,522,0.261,26.1,36178,113.33,1442.87,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,4,11.06,10.8,-2.599999999999998,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,UR,202050,0,16,0,0,3418,0,468.11,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-1,-29.26,-100,-20,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,VD,202050,15,485,0.214,21.4,60455,24.81,802.25,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,-7,-11.58,-31.8,-2.5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
70 - 79,VS,202050,12,293,0.343,34.300000000000004,31866,37.66,919.48,COVID19Hosp,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-50,2,6.28,20,9.300000000000004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
