altersklasse_covid19,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
60 - 69,CH06,202009,0,0,NA,NA,93275,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
60 - 69,CH07,202009,0,0,NA,NA,41962,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH01,202009,0,0,NA,NA,128902,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH02,202009,0,0,NA,NA,168953,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH03,202009,0,0,NA,NA,100690,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH04,202009,0,0,NA,NA,118213,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH05,202009,0,0,NA,NA,102254,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH06,202009,0,0,NA,NA,66328,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
70 - 79,CH07,202009,0,0,NA,NA,36178,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH01,202009,0,0,NA,NA,82172,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH02,202009,0,0,NA,NA,104401,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH03,202009,0,0,NA,NA,64086,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH04,202009,0,0,NA,NA,75487,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH05,202009,0,0,NA,NA,61914,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH06,202009,0,0,NA,NA,40702,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80+,CH07,202009,0,0,NA,NA,24908,0,0,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Unbekannt,CH01,202009,0,0,NA,NA,NA,NA,NA,COVID19Death,altersklasse_covid19,2021-07-05_07-52-52,isoweek,2020-09,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
